gene_id	OTA	MCPD	TCP	Ctrl
ENSRNOG00000039505	0.355058054149796	1.76511681289089	4.1165441705366	1.10205208738057
ENSRNOG00000054685	1.28555502364581	1.42020892991221	2.23570933399832	2.394113155344
ENSRNOG00000018859	2.60566797803479	1.60537057803249	1.65574710085091	1.461996519146
ENSRNOG00000058042	0.115779800266238	2.30232627768378	1.74505676794486	3.16241033770076
ENSRNOG00000024566	2.33006848035804	1.53144364831515	2.35952235091279	1.09856458077493
ENSRNOG00000013774	2.44722276149336	1.86947893357858	1.41865541072612	1.58381508088632
ENSRNOG00000001419	2.94763511388903	1.19810266016712	1.67650406547463	1.48456444789357
ENSRNOG00000012698	2.87044606410065	1.56090781991017	1.68986327851682	1.18177500434001
ENSRNOG00000026336	2.2169135194685	1.9592971560335	1.54217412929914	1.58262980635723
ENSRNOG00000030486	1.33813615566472	1.10012845322081	1.19063652344819	3.67044059152627
ENSRNOG00000011859	0.987325260410386	0.976594089661458	3.00817880825806	2.32333666296676
ENSRNOG00000014882	1.66331042290174	2.2177108674783	1.92844261527445	1.47166340284051
ENSRNOG00000012512	2.65489028405059	2.02641809334906	1.03535438730263	1.55818844983114
ENSRNOG00000003121	2.5988481639844	1.50388929009791	1.63209873649283	1.53647095999947
ENSRNOG00000001989	2.49580556891907	1.50785780738588	2.05719558313165	1.21041285747866
ENSRNOG00000001963	1.77619974322375	2.02554388364529	1.59431731194963	1.87326271820119
ENSRNOG00000058604	0.0	1.38829412249846	5.09942690788382	0.780104286572762
ENSRNOG00000061414	1.45566100291348	2.55961082303159	1.95491200115992	1.29521002373708
ENSRNOG00000009625	2.78801766252977	1.8327541691327	0.747999991432484	1.88806451558649
ENSRNOG00000061073	1.09950693158555	1.12506639725761	3.36455338612028	1.66719789592932
ENSRNOG00000014528	1.70858861317749	1.58146304045138	1.92739929371945	2.03529272785024
ENSRNOG00000014371	1.95268740404448	0.963863935716796	3.11493331180648	1.22077240882944
ENSRNOG00000008947	2.52898987808127	2.79388586442813	0.359034078556261	1.56992837736217
ENSRNOG00000006731	1.69594768881607	1.0354037170589	3.51861038040279	0.997387922657275
ENSRNOG00000011492	1.07748831461643	2.57908847098702	1.58237102509066	2.00662663309179
ENSRNOG00000015139	6.5400785755504	0.175508774009038	0.42978124507733	0.0986211385013862
ENSRNOG00000005193	1.68808036851227	1.64497928810635	2.47414679536309	1.43346800772056
ENSRNOG00000026490	2.51488488317369	2.47299538648168	0.496640151041387	1.74988552347604
ENSRNOG00000009196	1.77206949739857	1.62891162099148	2.5564097778931	1.27639704750319
ENSRNOG00000001323	1.42188364940918	1.91563064964903	1.86967692210651	2.02367518185046
ENSRNOG00000030750	1.15718511632796	1.60542385773041	2.96409009391982	1.50352149553605
ENSRNOG00000008416	2.72184990625895	1.96818334888719	0.60245441787831	1.93541802425375
ENSRNOG00000006946	2.99548581817185	2.05603939377941	1.27410630191093	0.902250567893506
ENSRNOG00000008237	1.67594289127758	1.80435872982962	2.09147002212746	1.64947508370583
ENSRNOG00000053753	2.65398812210458	1.31463270958695	1.7608988818528	1.48714546692724
ENSRNOG00000052480	0.766049911350588	1.69257776578579	0.0	4.75543024006684
ENSRNOG00000003984	0.781993714383576	1.60726083775431	2.65667704274142	2.16754830064315
ENSRNOG00000007657	2.30998168311357	2.92918091794394	0.838391000249372	1.13470988091825
ENSRNOG00000018936	0.948207116754502	1.37176013920669	2.98395440379429	1.90601176517495
ENSRNOG00000011720	1.56922979289419	2.31896724142554	1.34680303538602	1.97357287076826
ENSRNOG00000047606	2.6150408844306	1.77781549499802	1.39932886372557	1.41522516257145
ENSRNOG00000002905	0.87743164532311	2.13254175616002	2.30586757669702	1.88824405766671
ENSRNOG00000014003	2.65661014387615	0.782632949500317	1.95071392404288	1.8140667376597
ENSRNOG00000059295	1.20215433305229	1.47036602071909	3.03644515304648	1.4925296599918
ENSRNOG00000013704	1.04679016737363	0.0954854535566944	6.04597542202844	0.0119232837892797
ENSRNOG00000020936	2.84031661552387	0.668716194725526	2.59126344123703	1.09838163912951
ENSRNOG00000052406	0.968721383959877	1.88093812607271	2.4504782621462	1.89518248727493
ENSRNOG00000017702	2.43900484796812	1.95785627033866	0.834094257334173	1.96066373876618
ENSRNOG00000055952	1.80392398479332	0.0	3.1372050331912	2.239654242096
ENSRNOG00000000070	1.30180081376837	1.84905818443842	2.47957786128514	1.54697767237558
ENSRNOG00000008816	2.59480306052014	1.50027274642938	2.41797878533904	0.662378227714427
ENSRNOG00000007540	3.01538273928687	2.92744046582395	0.317821424931134	0.907572307254586
ENSRNOG00000012160	2.24065275989283	1.83617305780411	1.29280859531807	1.78927982810039
ENSRNOG00000012110	0.665373800772874	1.92676803714699	2.51300661573455	2.05271356892303
ENSRNOG00000014840	2.37441824645563	1.65075895202644	2.06467593326419	1.06736084304868
ENSRNOG00000012991	2.91389266952778	1.49403430061446	1.34164855819845	1.40208721064648
ENSRNOG00000001431	2.89387520044467	1.7638569150944	1.52717618318087	0.966360449212726
ENSRNOG00000034013	1.83498035710362	1.36357611354873	2.32782213763569	1.62437547958964
ENSRNOG00000023614	1.24846129191888	2.15992600734964	1.25629159711616	2.4858841313913
ENSRNOG00000009184	1.8024331385249	1.45512728996584	2.17011620890994	1.72138714475147
ENSRNOG00000027145	0.694884327870089	1.90089502926712	1.8798479074625	2.67035698096061
ENSRNOG00000018835	1.80983029679491	1.92160116451855	1.43698028469052	1.97594983253048
ENSRNOG00000047145	1.76393930993857	2.21203897267657	1.24364905407835	1.9236586947244
ENSRNOG00000018242	3.31027881976675	1.95040531811149	0.801702663046492	1.07769734511802
ENSRNOG00000018321	0.785131770555426	2.82594562208755	2.17293126393134	1.35211010177263
ENSRNOG00000012060	2.40186330748392	1.61513956735115	1.59415190917839	1.51262051209098
ENSRNOG00000000406	0.554709421238367	2.60445010209568	1.52743439929706	2.43503635426184
ENSRNOG00000038735	3.36370788141912	1.54834808148324	0.812475823132223	1.39206579458598
ENSRNOG00000053948	2.73930387787016	1.54062564716163	1.03940173882003	1.79323936911676
ENSRNOG00000046944	1.4015449505913	0.929008848889944	3.73738878640823	1.04404934593949
ENSRNOG00000006871	1.08676153442574	2.40118611414919	1.69198879635742	1.92752030830027
ENSRNOG00000014648	2.89885993786297	1.42656707545141	1.26799066138878	1.50506453780815
ENSRNOG00000042308	1.73647689030485	1.37025861583735	2.05435902046741	1.9359241991248
ENSRNOG00000020955	1.42593991259161	2.87663161302618	0.862557481409553	1.92431489758802
ENSRNOG00000016298	1.57351447171823	1.36722611178713	2.52126942597914	1.62433349078982
ENSRNOG00000056722	0.9428306601238	1.95297434513745	0.81983861773595	3.36538140066269
ENSRNOG00000003954	3.07512092723423	1.61472838110691	0.924336038292586	1.46117293051884
ENSRNOG00000004947	0.680375634882272	1.4454629960501	3.51938521271426	1.4295219402054
ENSRNOG00000004377	1.64688335310743	2.03930971586424	1.3428726614566	2.04468110580997
ENSRNOG00000020585	3.16091698761724	1.95813275598039	0.376751863468286	1.57710465119597
ENSRNOG00000049334	0.445738772728738	2.42110011200246	1.93796126261562	2.259737491693
ENSRNOG00000008936	2.86116728816493	1.55195221045835	1.07586104848779	1.56811928727532
ENSRNOG00000054318	0.0	0.802325824041316	0.842020398518849	5.41007388350461
ENSRNOG00000010997	2.29968644400432	0.960457242721474	2.04846587423016	1.74095490233139
ENSRNOG00000014186	1.96216293082782	2.19177272867739	1.28912830603646	1.59700881434447
ENSRNOG00000060502	0.699020544107411	3.08895442255906	3.24177853429757	0.0
ENSRNOG00000000824	2.31944829585322	1.64725463737197	1.66964892605116	1.39238303838602
ENSRNOG00000053409	2.91258560044755	1.28706434273294	1.01305579196799	1.80805420585875
ENSRNOG00000011827	1.52118460375706	1.36042034154156	2.60350089542033	1.52888314194895
ENSRNOG00000056268	1.27598988210083	1.04190922983143	3.73061815454879	0.964295576457998
ENSRNOG00000002041	3.12772933911127	1.37022086246593	1.14103101737571	1.37251713679075
ENSRNOG00000015376	2.58975550183306	1.85494464051893	1.18782724920827	1.37798573979341
ENSRNOG00000021130	1.94295034369716	2.02938256441025	0.846453018009894	2.1783455346897
ENSRNOG00000053953	1.31271463682143	1.49164801089371	0.652269322796292	3.53898416792634
ENSRNOG00000003603	1.40669768938024	2.34301496447979	1.27964942143325	1.96143094034955
ENSRNOG00000005034	3.10971116580103	1.703035708255	0.955276944517345	1.22095219376621
ENSRNOG00000014847	2.8988253535163	1.21612378840908	1.23374773614999	1.64006176783408
ENSRNOG00000022772	2.24434689746861	1.72182520766949	1.47452134001495	1.54803303244093
ENSRNOG00000019265	2.42316632059744	1.77306331514364	0.899987287705947	1.88843478113328
ENSRNOG00000056694	1.59776124367408	2.54961317417574	0.41165441705366	2.42451459223725
ENSRNOG00000000195	1.2723639616142	1.41941693296268	3.94827365542376	0.340719204351878
ENSRNOG00000009523	1.66350947531759	1.34768462659989	1.89652884009476	2.06532319796656
ENSRNOG00000028650	2.66079993266227	1.99820093627184	0.901216165642736	1.41048526981507
ENSRNOG00000033729	0.847297629221105	1.50334788242085	2.73869260932394	1.88077484333957
ENSRNOG00000007489	1.24666084299411	1.60976200364977	2.72181753024405	1.38697754019784
ENSRNOG00000042787	3.19155781924972	1.76292684165902	1.04573501106373	0.947546025502152
ENSRNOG00000014753	2.4997094403841	1.53786274784793	0.919776564870296	1.98847246280311
ENSRNOG00000000860	1.9542509835261	1.86831920719298	1.76467783117005	1.353124437933
ENSRNOG00000015980	1.5330690971567	1.90209761996467	1.39460738295383	2.10835439407771
ENSRNOG00000001309	1.17812451254058	2.08244118374768	2.73183584350919	0.942626012942088
ENSRNOG00000008156	1.87054974869161	1.54985866497737	1.88256593164783	1.62888674378689
ENSRNOG00000016913	1.23381085900891	1.57179950740433	2.5387810425626	1.58703386465359
ENSRNOG00000026128	3.22624866511113	1.04183669873294	1.26602001931148	1.39680211311786
ENSRNOG00000011683	3.83599698374056	1.80989112289992	0.486440508897813	0.793760988981503
ENSRNOG00000057012	3.28950844285841	3.63406402654008	0.0	0.0
ENSRNOG00000061552	1.16283190702178	3.03640132274237	2.32868779401338	0.393738836512151
ENSRNOG00000017749	2.98333399074219	1.54272411569352	0.735931562837133	1.65495449671339
ENSRNOG00000015473	2.14757195966299	1.31112769830703	1.21218601080354	2.24531279248027
ENSRNOG00000013459	0.922509437628006	2.57210658909082	2.52110035267447	0.899908204895602
ENSRNOG00000005289	1.44612836641855	2.00087933974451	1.83942241715102	1.62112055735947
ENSRNOG00000013944	1.734004450499	1.36830760689217	2.72840718279751	1.07642296906939
ENSRNOG00000008898	1.62388759048353	1.84623156916414	1.65424842037739	1.7812417865669
ENSRNOG00000019270	3.28950844285841	1.60400067378321	1.05209851011686	0.957645262137598
ENSRNOG00000002506	1.39310972635163	1.47093067740908	2.41561098896071	1.62246557308806
ENSRNOG00000061587	1.47894825760124	1.71074638212668	2.19884169407863	1.51214987720856
ENSRNOG00000012260	1.51686194019691	2.08537007430148	1.48508239063662	1.79955340850751
ENSRNOG00000053339	1.9166692338429	1.53617357035867	1.61217480872325	1.819719071703
ENSRNOG00000021688	2.34636266553537	1.87209358942974	1.20905493120655	1.45655835325124
ENSRNOG00000043342	3.34573935641154	1.32006599254661	2.21660070721201	0.0
ENSRNOG00000019950	0.918300223848572	2.29043852561515	1.90983397652879	1.76305945924266
ENSRNOG00000060437	1.11642330861635	1.57870299895213	2.35577437908628	1.82963968030681
ENSRNOG00000016303	1.73800189928345	1.89894739091746	1.59431731194963	1.64799694829092
ENSRNOG00000058222	0.998600777296302	1.47093067740908	1.92963007993903	2.47961719660628
ENSRNOG00000019802	3.11113368926679	1.65324321207387	0.547906231148885	1.5646035268727
ENSRNOG00000029677	0.0	0.0	6.87649992123727	0.0
ENSRNOG00000010068	2.19133157847412	0.754553752075497	1.88072647791309	2.04931212584662
ENSRNOG00000057665	0.548251407143068	2.42270935102672	2.54257139944907	1.36135846088188
ENSRNOG00000003114	2.14379372105873	1.90622713313603	1.9096030636816	0.908845199691129
ENSRNOG00000052977	2.34402098622845	1.15090783541788	1.29412316738426	2.07872100314299
ENSRNOG00000061420	0.568092886639674	1.92201608514786	2.38759561891123	1.98369375728503
ENSRNOG00000011357	1.56268065748563	1.93188100945144	1.5098103619483	1.84775200279377
ENSRNOG00000009227	3.23716509863734	1.37286863224847	0.978314509664562	1.25715571449339
ENSRNOG00000007092	3.49631000990512	1.15235605401167	1.83644794343628	0.359737209870341
ENSRNOG00000042825	3.74850962093167	1.26769675344421	1.06433221372287	0.759827978166631
ENSRNOG00000013441	3.83188992058881	0.13228926863208	1.38834198470988	1.48670838340419
ENSRNOG00000006060	2.26124225337872	1.36420700049927	1.43170029905886	1.77206941610062
ENSRNOG00000020656	0.546109800083915	3.07688819434594	1.17134575946299	2.03406098159109
ENSRNOG00000033058	1.51139577104305	1.11313672885011	2.53111837512723	1.66797072684627
ENSRNOG00000020450	2.15261934380349	2.00170405671233	1.41844643705072	1.2497655214133
ENSRNOG00000005691	1.21181381770055	1.69311714684563	1.69423734743404	2.21253287141414
ENSRNOG00000012557	1.78604368097929	1.22469558603663	1.42809627061567	2.37038295887032
ENSRNOG00000030416	1.70983442443539	1.22224815281114	2.37108501909055	1.49847370154624
ENSRNOG00000008450	2.47558263841992	0.512790852756841	3.12645834928303	0.686060093922686
ENSRNOG00000005284	1.66561982931275	0.95411719615724	3.29005653784199	0.880790664431575
ENSRNOG00000001425	3.0093257921659	1.62924181945382	1.08598425596569	1.06395548991944
ENSRNOG00000018522	0.52298130220461	1.85708682718982	3.2482750844665	1.15947363902765
ENSRNOG00000059146	2.45017510305691	0.159224454771086	4.17754965759996	0.0
ENSRNOG00000042786	1.72445596784207	2.10919795372976	0.80925455334888	2.14099105962481
ENSRNOG00000019606	1.24476748053679	2.07298602444163	2.19708578404221	1.26864135640321
ENSRNOG00000008962	0.662775034412953	1.92201608514786	1.82500124893789	2.36573848091029
ENSRNOG00000003013	0.817139039945719	1.24993284989277	3.32801543048908	1.37870060688038
ENSRNOG00000001341	1.23138015362885	1.78254013754358	2.01841943669249	1.73968586914518
ENSRNOG00000020401	2.96900207765575	1.89229996714528	0.79436813559217	1.11394704865043
ENSRNOG00000033110	2.11560754259826	1.69472605888845	1.56620482741203	1.39290648286268
ENSRNOG00000003882	1.09472393236809	1.51674811577094	2.27899204768919	1.87727886396755
ENSRNOG00000017086	2.43895018504767	1.68400942039824	0.908909869429225	1.73032477270968
ENSRNOG00000013565	1.56025843326012	1.92888650832962	1.85203468079888	1.41441406077453
ENSRNOG00000019681	1.9832283712191	1.78853814575193	2.09601121156031	0.887756796082924
ENSRNOG00000020118	1.10371664859065	1.5038330741406	3.3697434764409	0.776511701042493
ENSRNOG00000009389	1.68208389066044	1.67244456020425	1.89702107284572	1.4998395512423
ENSRNOG00000006973	1.49498128063072	1.39351327333492	2.43742746939667	1.42106716530652
ENSRNOG00000049714	1.46402532836655	2.75636788443692	0.884556089741962	1.63844912106138
ENSRNOG00000018925	1.89262267370078	2.0908631468152	1.11785466699916	1.64041086569866
ENSRNOG00000023661	1.0648470205076	2.23892273870989	1.47353569740799	1.96176102532487
ENSRNOG00000052981	2.36613765188061	2.10393180483899	1.40510524706396	0.859805343714871
ENSRNOG00000009917	1.39804108821482	1.51230060271121	2.16118568953171	1.66340986939005
ENSRNOG00000004806	1.05615608096984	1.44841887609412	2.85014719720073	1.37909025457621
ENSRNOG00000031947	3.13579309506128	1.92458219474085	0.807919883937089	0.865162386354839
ENSRNOG00000039790	0.976409648911939	2.15736499353332	2.16118568953171	1.43266771359474
ENSRNOG00000056678	2.84824132832699	1.61860952764571	0.815370832353193	1.44068305784796
ENSRNOG00000039489	0.456876172619223	2.72554801990506	1.27128569972454	2.26893076813647
ENSRNOG00000009318	1.61365936550169	1.72120843446077	1.46767087871184	1.91707717588366
ENSRNOG00000053113	2.93496910740506	1.33169543990363	1.21528717311999	1.23632272595552
ENSRNOG00000047446	2.97917745768309	1.80560413897274	0.647636111180425	1.28430043479423
ENSRNOG00000012015	2.37563286736437	1.43720738473753	1.37715473810349	1.52154527910433
ENSRNOG00000051816	1.89844693897806	1.77814350523695	1.65079497318474	1.38346169788513
ENSRNOG00000057011	1.7153878383004	0.758025625167869	3.38099601736556	0.851893024600931
ENSRNOG00000010213	2.34188463002123	1.25316652510167	1.63335152717758	1.47649379938604
ENSRNOG00000017198	0.595775378997116	2.75238553874512	1.03611323614353	2.31991303818079
ENSRNOG00000014795	2.5376983449444	1.32529397667551	1.15013594863693	1.68990412904025
ENSRNOG00000061528	5.27010253149043	0.0	0.339453249664667	1.09051227494727
ENSRNOG00000054816	0.642777511822907	1.42020892991221	2.23570933399832	2.394113155344
ENSRNOG00000030530	3.17328384048761	1.71976049221704	0.833005190825928	0.966360449212726
ENSRNOG00000000412	0.219085772883812	2.49597198688661	0.730273323103273	3.24705993326405
ENSRNOG00000056721	0.96416626773436	1.79097143816363	2.14667666140547	1.79028815598732
ENSRNOG00000016187	1.76652773239385	1.63138264172665	2.16011896411734	1.1308816829537
ENSRNOG00000025140	1.81204245457187	1.64039883826269	1.7507354820689	1.48419931210007
ENSRNOG00000000017	1.83492892828195	1.9788614269519	0.861097423172792	2.00694016850321
ENSRNOG00000051507	1.68621861356607	2.13768472149416	1.82680550128484	1.02959883596109
ENSRNOG00000028380	1.40140061022564	1.52698055904053	2.24798923421939	1.50156015613233
ENSRNOG00000031397	2.36337586074849	1.15187859138312	1.65211833320324	1.5102702626937
ENSRNOG00000011484	2.26709365656458	1.9479892754877	2.04436484144892	0.416992681711567
ENSRNOG00000061845	2.1388733076648	1.76957793373224	1.78065678547769	0.98265537429115
ENSRNOG00000054315	1.51139577104305	3.33941018655034	0.876156360620965	0.938233533851025
ENSRNOG00000021302	1.50848364046301	2.02359249262058	1.12431625466968	2.00662663309179
ENSRNOG00000002181	1.62091720372733	1.98255873911658	1.49336588795281	1.56323692829526
ENSRNOG00000027871	2.32603023342501	1.33836846731329	1.06748339950873	1.9252487072437
ENSRNOG00000020400	2.16717615498346	2.48806359263876	0.788274415634668	1.21342969195627
ENSRNOG00000058643	1.24555249261196	1.37601638214226	2.48469104823332	1.54641046260673
ENSRNOG00000020124	1.2324329152307	1.44661777365025	1.96471426321065	2.00828500221005
ENSRNOG00000059605	3.1910532251281	1.88361416536469	0.235765711585278	1.34003368499114
ENSRNOG00000009114	2.32721649935393	1.51233998656503	1.19037155482163	1.61463445360409
ENSRNOG00000008798	4.4796648131658	0.491610783431151	1.34142560039899	0.331492590739938
ENSRNOG00000028168	1.61892883620558	2.3038325428311	1.01802662509835	1.7033680447737
ENSRNOG00000001687	1.65093418898154	1.2435404277613	2.36651573088819	1.37889609000757
ENSRNOG00000002273	2.51976683590178	1.70817756086216	0.630760800324156	1.77750336674285
ENSRNOG00000046834	2.3929461957108	1.96483222714821	0.89979974737635	1.37841480243109
ENSRNOG00000061341	0.949061835341655	3.30671361161675	1.10034258344304	1.26894248181418
ENSRNOG00000024043	0.924630349348428	2.00210008869569	2.35843676436993	1.33164627225152
ENSRNOG00000012058	2.41644581997559	1.6298326723532	1.1648874423903	1.40532318716008
ENSRNOG00000009711	2.54058060429333	1.94554692592775	0.334721583303828	1.79218589326215
ENSRNOG00000000081	1.7153878383004	1.47393871560419	1.81203708120246	1.60913126869065
ENSRNOG00000017589	0.618773372377238	2.25013738480559	1.43481207603765	2.3047064399992
ENSRNOG00000008045	2.20479598141406	1.86001556627213	1.34783623648214	1.1944822624512
ENSRNOG00000012419	1.06096398789425	2.05116341102736	1.84512296023261	1.64654422541445
ENSRNOG00000045696	0.880912704359398	2.12658472498232	1.85352564971506	1.74180811243522
ENSRNOG00000007605	2.4547223496776	1.69489954598577	1.68981597123879	0.761912554238418
ENSRNOG00000029773	1.04229967678901	1.64210218897791	2.45891791580432	1.45160086128718
ENSRNOG00000016932	1.50941543067219	1.68370681313492	1.30826492212219	2.09233945835226
ENSRNOG00000016156	1.91283594183936	1.28573829251377	1.40278898042961	1.98859883148396
ENSRNOG00000010027	0.989594102857849	1.14262042802733	3.09410532557686	1.36337897235482
ENSRNOG00000005731	2.49584003375514	1.58337920025122	1.40386343951022	1.1044870234994
ENSRNOG00000002229	1.8563679604337	1.4521270275123	1.26997509591039	2.00414420839106
ENSRNOG00000019194	0.853422672323908	3.12617074090315	1.04153527206348	1.56146175272235
ENSRNOG00000007371	1.61157474145801	1.85159227634664	1.15844535519567	1.96082697045753
ENSRNOG00000011697	1.25902386931166	1.64203330780188	1.74354567823384	1.9322095228089
ENSRNOG00000017963	0.420200201842902	1.35395622779671	3.41026170170314	1.39119411907278
ENSRNOG00000014742	3.2190860451759	1.46953112395769	0.894496455705324	0.990903161345992
ENSRNOG00000051850	3.62952974825002	1.48507424161493	0.623418948903379	0.834486556550191
ENSRNOG00000023561	0.723364543155928	2.56132207509044	0.430086704384421	2.85546630401891
ENSRNOG00000049330	2.29030621960107	3.35251708659994	0.663845433644554	0.26065600565008
ENSRNOG00000011598	1.51539152985612	2.71533997488669	1.73551924175878	0.596550336790936
ENSRNOG00000004810	1.5919133985366	2.16063505766637	1.04148232700085	1.7646726694026
ENSRNOG00000000655	2.50263196781426	1.76162153207329	0.821678519584335	1.47107586555097
ENSRNOG00000027234	1.84163488138264	0.973038334712191	2.76646621769953	0.974236767967874
ENSRNOG00000000528	2.82636465487473	1.6504160813673	1.10009813077246	0.977524180033956
ENSRNOG00000014059	0.838603967674242	1.31652358972525	2.40510798913948	1.99100017996379
ENSRNOG00000009276	2.70952781565188	1.60753123829902	1.01805517003513	1.2147788150265
ENSRNOG00000040213	1.45629280022377	0.965298257049708	3.03916737590397	1.08483252351525
ENSRNOG00000050210	3.99440310918521	1.14663100049999	0.583447205272904	0.820030883917038
ENSRNOG00000039415	2.2221198765253	2.12680253228751	0.985415192626619	1.20779742592432
ENSRNOG00000003281	1.48415895341285	1.60925214019296	2.11374157380477	1.3308037247841
ENSRNOG00000003496	2.55756745839916	0.994730098391751	1.510386710053	1.4746884046963
ENSRNOG00000014361	2.73573507909663	1.73337010762307	0.419798659117671	1.64832107170087
ENSRNOG00000061195	1.6693027918983	0.922075947032557	2.90308525459484	1.03625793291009
ENSRNOG00000003476	0.255272261999055	2.36888774949752	2.13093172065817	1.77482034279305
ENSRNOG00000018659	2.98396121595259	1.23619223432453	1.0571016959666	1.2520596714089
ENSRNOG00000014801	1.86359802006583	1.68034276355823	1.60460491038498	1.37803768730778
ENSRNOG00000014652	0.4394628175135	2.54884254906642	0.764269988439506	2.77353383877114
ENSRNOG00000050437	1.42823007148549	1.76066677598456	1.34319005367147	1.99391337874643
ENSRNOG00000022199	0.718094940977116	1.05774790285597	3.74651772824117	1.00299122559355
ENSRNOG00000013067	0.941255386124831	2.32436174370781	1.54064722422063	1.71854657190534
ENSRNOG00000048073	0.358472073901237	1.58407919105593	4.57173895862478	0.0
ENSRNOG00000006806	0.931639209139407	2.16136752598885	1.53920346901259	1.87959321025549
ENSRNOG00000033891	1.55543644251715	2.16840509133285	1.54574870509553	1.24145072889692
ENSRNOG00000051284	1.55337898690536	0.686434316124237	2.34128449699269	1.928591152916
ENSRNOG00000002091	1.29241923998183	1.309630022953	2.64550623136812	1.26154575893644
ENSRNOG00000057862	1.94022664517092	1.09554281756143	0.849810872522108	2.62300292501451
ENSRNOG00000032070	1.26464683320548	1.24878733625761	2.3951802367719	1.59700252532356
ENSRNOG00000049045	1.4732375902154	1.35629173328609	0.901482504963832	2.76904196269388
ENSRNOG00000055716	1.0473250143354	2.40539575536881	0.958633376332451	2.08732684662569
ENSRNOG00000020281	2.53973508385375	0.681772622975685	2.42170213088443	0.854604908168209
ENSRNOG00000007632	1.97080682039094	1.51628977318821	1.30568801884861	1.70405410868097
ENSRNOG00000011367	0.760613720377077	0.986419508091008	3.10566601156834	1.64232481383739
ENSRNOG00000058291	1.56424177702358	1.58407919105593	3.02263732801638	0.323679634055832
ENSRNOG00000057927	1.16677050581267	1.84140353058663	1.93250583266621	1.55207037641526
ENSRNOG00000011829	1.05035709494462	1.42211430836641	2.36231849131132	1.6570468259202
ENSRNOG00000000858	2.34226779177352	1.74663391432659	1.018359748994	1.38131554826654
ENSRNOG00000020030	2.54798855406059	3.00006364780916	0.272091723502194	0.66598831179833
ENSRNOG00000046535	1.75043035756716	1.52666610670135	1.54879040353591	1.65852484649448
ENSRNOG00000060429	1.10668842201173	1.94619099321169	1.51876538763537	1.90678155991048
ENSRNOG00000042580	1.46009513129485	1.93563723606834	0.846417371879261	2.23575580129165
ENSRNOG00000016043	2.3941356889894	1.1400459208559	1.31609388733247	1.62714869000405
ENSRNOG00000029416	1.0108756964677	1.38478072450226	2.62530148836824	1.4558562282316
ENSRNOG00000058588	1.41312918629769	1.34974054789367	2.15037691667014	1.55343220003236
ENSRNOG00000012094	2.41688176204053	1.97030177772769	1.48802949115298	0.589786743037798
ENSRNOG00000054901	0.979457830386333	1.49101371934309	2.40529147904026	1.57989676573176
ENSRNOG00000024243	3.46589573401446	0.989497934803043	0.451501188620832	1.54717061849528
ENSRNOG00000061767	0.707868905425227	2.34604133358916	1.6414068528089	1.7577033292399
ENSRNOG00000057537	1.22456153712247	0.901884502936953	3.31276638541358	1.01356615335731
ENSRNOG00000054840	0.32992120075866	0.0	6.12017186416061	0.0
ENSRNOG00000017974	4.11968344010787	0.608328004442704	1.08768645206191	0.633016789797373
ENSRNOG00000024266	1.23219045351218	2.23634709325543	1.32655899101691	1.65275291404723
ENSRNOG00000007925	2.76745334868463	1.55501971784117	0.5393744148362	1.58467003434992
ENSRNOG00000057522	2.51754525463972	1.30185818575286	2.42201844516485	0.199509429612
ENSRNOG00000009409	1.03239957283556	1.85337265353544	1.09721735006995	2.45672842248376
ENSRNOG00000059956	2.18940086737767	1.68018441394426	0.96885192298194	1.59774497187183
ENSRNOG00000015867	1.92833253546872	1.04769511223032	1.57599182560538	1.88389231895921
ENSRNOG00000060365	0.432662619176734	3.54502828636695	1.37948022736067	1.07434091303638
ENSRNOG00000057044	1.61935261183184	2.00762160024753	1.46026060103494	1.34033361978718
ENSRNOG00000054106	4.75151219523992	0.403784891837786	1.27128569972454	0.0
ENSRNOG00000017318	0.909439993609132	1.22139779463432	3.12186580790136	1.1733902805369
ENSRNOG00000008184	2.64581702475215	1.00079263883374	1.10032081904675	1.67815697132109
ENSRNOG00000016149	2.38954858584997	1.16564317832418	0.827535030952765	2.04203769132282
ENSRNOG00000038066	1.66203193679651	1.69366191757018	1.87712515693377	1.19184264945769
ENSRNOG00000001767	1.58482390566862	0.750353301026493	3.14990626814339	0.936967361740565
ENSRNOG00000014904	0.938982820442791	2.13230062751279	2.11683299814207	1.23055629533073
ENSRNOG00000037620	1.93668029536252	1.42635702051789	1.06655917145721	1.98369375728503
ENSRNOG00000054493	1.68890869717227	1.24387426411774	0.217569029147488	3.26177832573712
ENSRNOG00000016595	2.69922754113027	1.36819105598868	1.03088925565397	1.30105978970142
ENSRNOG00000007918	2.65207182466045	1.57519348422186	1.45475018367255	0.708100780264925
ENSRNOG00000016863	1.21616001460241	1.48749649863038	2.0143089921849	1.67169532167321
ENSRNOG00000059456	0.980089472021176	2.29042795066732	1.24557719214669	1.87203994620764
ENSRNOG00000008632	1.43346581820494	1.6564222301289	1.96760865664496	1.32967097755552
ENSRNOG00000010397	1.24666084299411	1.46905688036779	2.34013737083052	1.32667416888489
ENSRNOG00000021680	1.40781759932122	1.78568926991759	1.17882855792639	2.00681373114616
ENSRNOG00000053869	2.47569776038041	1.22673320166734	1.45626770095399	1.22043658895465
ENSRNOG00000016708	1.51273625509719	1.13695439943416	2.78893585655756	0.939065670022955
ENSRNOG00000022305	1.65693758603238	1.26519266109173	2.07643330955008	1.37648466600279
