"","Ctrl","OTA","MCPD","TCP"
"ENSRNOG00000010580",5.59939969944593,5.4568733685181,5.69814492571677,5.214954731687
"ENSRNOG00000017854",5.18987009722566,6.16198943769904,5.30924878440436,5.21294019021332
"ENSRNOG00000019012",5.49659056131593,5.1105074141199,5.65064437295802,5.63929000173501
"ENSRNOG00000047019",5.63613034540638,5.46450784749161,5.23369368730558,5.60971467075992
"ENSRNOG00000001106",5.23757178591083,5.55327369460498,5.6142296843008,5.58200333122879
"ENSRNOG00000024410",5.12942487479139,5.46870219066031,5.73140102328882,5.61371282186241
"ENSRNOG00000008372",5.60444019603629,5.14578756214301,5.5293080040704,5.62311207310676
"ENSRNOG00000020417",5.57641322222157,5.73230296253752,5.53424089393335,5.13127653059833
"ENSRNOG00000001183",5.71027314401557,4.63925592319096,5.90822986051675,5.37537756656709
"ENSRNOG00000010918",5.10854346725701,5.50195907404727,5.60548683762256,5.717362106975
"ENSRNOG00000021573",5.38616575264779,5.03560823172504,5.21216435323396,6.05577913851326
"ENSRNOG00000023376",5.49291493929812,5.33184200363876,5.4240203689157,5.68786078854692
"ENSRNOG00000043426",5.48591407950225,4.87337967360225,5.44747113175122,5.91516595502969
"ENSRNOG00000052415",5.13438518445287,4.50437472479525,5.47457133741135,6.22511469327658
"ENSRNOG00000002546",5.17254193873437,5.52624221831231,5.4046955923532,5.80889454547525
"ENSRNOG00000038933",5.26415389537364,5.38330929785217,5.15472293222484,5.99110690460263
"ENSRNOG00000058461",5.55144191911087,5.7980896935289,5.45716574666743,5.15819442983743
"ENSRNOG00000002440",5.38763119329063,5.84882945087233,5.52461707334276,5.21242272204337
"ENSRNOG00000007561",5.66218744423499,5.0073030582994,5.66645152170007,5.50382171153881
"ENSRNOG00000030871",5.4822279282034,6.248453945739,5.37747027125217,4.5101057547733
"ENSRNOG00000010813",5.45764200747583,5.70298559436983,5.49346165469549,5.3388878853113
"ENSRNOG00000009355",5.45745944628635,5.95769239179103,5.54704393430148,4.92447204231791
"ENSRNOG00000011340",4.8989305923165,4.82423005100894,5.23571129658942,6.34332079941188
"ENSRNOG00000028254",5.5476006892121,5.28607345788749,5.82957050583099,5.22823857000844
"ENSRNOG00000017781",5.50888712757902,5.90663053618168,5.61414259142854,4.81922653496687
"ENSRNOG00000009255",5.44648107097545,5.32690812651604,5.48589196276907,5.66471841233275
"ENSRNOG00000001859",5.33687239063484,5.99151625933918,5.41281240577252,5.17592889440324
"ENSRNOG00000018867",5.80325136605733,4.38230243722079,6.18219273361226,4.85704940726514
"ENSRNOG00000016512",5.46461740101041,5.4937464027034,5.72514782101843,5.26417975122803
"ENSRNOG00000017641",5.51293962450827,5.67541073286001,5.65832102323317,5.08658071277727
"ENSRNOG00000006420",5.45853594791113,6.01814551750802,5.58728358567349,4.72003192706406
"ENSRNOG00000001333",6.17537086792197,3.80905695250838,5.73022093146932,5.17549377066366
"ENSRNOG00000005016",5.39395990483725,5.34257241574264,5.50948906089943,5.66650172157309
"ENSRNOG00000014205",5.24889630237634,6.50774106015366,5.48602520467638,3.69364210360207
"ENSRNOG00000005301",5.32790061957633,5.73741770286698,5.42381191646113,5.46743608401721
"ENSRNOG00000053615",5.42305458677,5.22923203552941,5.5659079349836,5.66332932700353
"ENSRNOG00000057676",5.27486716136117,5.64010944185866,5.36743994070964,5.64565740626507
"ENSRNOG00000017109",5.58175399657777,5.92030866551186,5.36100664442525,4.99845140764911
"ENSRNOG00000010881",5.22887747960058,5.49179214717877,5.29515588703175,5.83331046105236
"ENSRNOG00000017260",5.35539267832407,5.38341596959089,5.58737988571193,5.58316891449477
"ENSRNOG00000011663",5.491376041918,6.00689116219695,5.49452150544586,4.78956574454461
"ENSRNOG00000020134",5.33784165503838,5.66984623610875,5.58301135018661,5.35019697705847
"ENSRNOG00000020299",5.53101892043457,5.86999364556292,5.66604981102171,4.69895474968238
"ENSRNOG00000019861",5.56661080014248,5.616990741494,5.51075437698835,5.23048104705537
"ENSRNOG00000006539",5.37566373958503,5.67279923070579,5.62594458848139,5.25739906141188
"ENSRNOG00000011503",5.4144097261067,6.01625116567541,5.53319313088396,4.82016651854512
"ENSRNOG00000011124",5.69710768194646,4.74055434409914,5.25191740281276,5.87337419814629
"ENSRNOG00000012273",5.18742049636578,5.91029202785915,5.5256309574256,5.26248343610765
"ENSRNOG00000000994",5.35326966185936,5.3740306867474,5.67458247857516,5.49156233391656
"ENSRNOG00000047503",5.2743494184275,4.93802523838715,5.29381426675755,6.07092258697812
"ENSRNOG00000007433",5.19923042152347,5.42405086067199,5.24966489355532,5.90416328243539
"ENSRNOG00000019737",5.18387387836152,5.81955936587524,5.45558905114527,5.44021246463137
"ENSRNOG00000022681",6.06827429655529,5.11678409598728,5.47294457715749,4.93699521532507
"ENSRNOG00000027126",5.57099215957373,5.83593767414543,5.4638156511384,4.97521789681652
"ENSRNOG00000019932",5.36066998802885,5.34975929132589,5.47491508713978,5.67997807149574
"ENSRNOG00000019741",4.71992221304834,6.29393515454025,4.6879736415402,5.68457222255295
"ENSRNOG00000001870",5.35764809320149,5.10983765933496,5.39474513417078,5.87397455075966
"ENSRNOG00000033280",5.53946927412494,5.33319852780959,5.61207902227407,5.38869802934868
"ENSRNOG00000012274",5.54823196383995,5.23740157266998,5.60197735868078,5.45771508270193
"ENSRNOG00000018440",5.52331792393432,5.43949080755437,5.65788051675735,5.25353385329887
"ENSRNOG00000008432",5.11960152115855,5.65554247655632,5.65914072063975,5.43892483306599
"ENSRNOG00000003746",5.4486825429527,5.10508453232054,5.61380891126378,5.62448383886881
"ENSRNOG00000016038",4.75660239402411,6.02212498916399,4.59215677777879,5.98040250874516
"ENSRNOG00000031269",5.5873143283371,5.22962903596174,5.74986660537843,5.23344103792363
"ENSRNOG00000014376",5.78189571329155,5.04991582306104,5.69603094552246,5.17720748458296
"ENSRNOG00000003837",5.45139858093549,5.706974326944,5.59761944141642,5.10658941637082
"ENSRNOG00000013186",5.36296349437804,5.54188433720407,5.38531113024031,5.58147820952357
"ENSRNOG00000017765",5.47509136520594,5.68101794091884,5.53098948292304,5.18710222477066
"ENSRNOG00000047598",5.31401165196651,5.18932274235175,5.98918971679659,5.22823857000844
"ENSRNOG00000049430",5.23584572244074,5.47728804387536,5.61812377385406,5.52413186083483
"ENSRNOG00000005261",5.24166288741125,5.2753782726722,5.33518327724231,5.87780125537348
"ENSRNOG00000014987",5.32253187348088,5.07096999214506,5.74822851609111,5.59782606465293
"ENSRNOG00000001129",5.42187266695577,5.26044716041413,5.58138949487479,5.55058208358989
"ENSRNOG00000005719",5.23213248473528,5.46484781709233,5.28041037411757,5.79625223156304
"ENSRNOG00000005916",5.31673370304683,5.32040808823982,5.27370809157996,5.83341707886514
"ENSRNOG00000016497",5.69482623868889,5.10117820380543,5.62987354165658,5.31018545860365
"ENSRNOG00000015986",5.19498802565454,5.29349506188948,5.35648666127643,5.87199356219908
"ENSRNOG00000018673",5.39657398527204,5.45494566652697,5.48778833099582,5.50690414130128
"ENSRNOG00000027988",5.66263025844645,5.18948710574108,5.46322171616693,5.45495981826955
"ENSRNOG00000042274",5.51023179203029,5.62063465885071,5.80093401299475,4.77690823392164
"ENSRNOG00000001261",5.49394038980755,4.3478815811635,5.76705387203167,5.73924955300563
"ENSRNOG00000011876",5.26243919600141,6.13571310341395,5.56131906348119,4.62469693610171
"ENSRNOG00000019143",5.48338867800386,5.39573146129215,5.54837412125974,5.40928359593724
"ENSRNOG00000003980",5.34342572572897,5.64320708132347,5.56390508259172,5.30383138200109
"ENSRNOG00000011831",5.71161554398624,4.55946266317287,5.79930883206903,5.39955195163421
"ENSRNOG00000016265",5.04449862074794,5.7980896935289,4.83768829325907,5.89679394354069
"ENSRNOG00000014785",5.3621784312797,5.5656493427516,5.43197307186416,5.4888917413057
"ENSRNOG00000030683",5.31816129729481,5.30415245574284,5.57818456320582,5.59840922566859
"ENSRNOG00000006010",5.2530015921807,5.22708634561786,5.44761395727884,5.80092678947129
"ENSRNOG00000014330",5.3881265959246,5.87158004739968,5.29604962057203,5.25543964667308
"ENSRNOG00000017745",5.31220106227563,5.31635468669536,5.46679762648098,5.68566185854786
"ENSRNOG00000010609",5.39205952027841,5.61323810074775,5.44718624332616,5.38849339205377
"ENSRNOG00000008024",5.72029476201926,5.15031234154538,5.53465846396541,5.32129217750078
"ENSRNOG00000002251",5.40483637581391,5.50791145582169,5.47687167969225,5.4441360471959
"ENSRNOG00000003428",5.61515362835915,5.19368105062006,5.68397294369654,5.24804716048812
"ENSRNOG00000020771",5.3216299517869,5.9902501483396,5.74988522659729,4.45153293916801
"ENSRNOG00000009330",5.58049017538983,4.97411830535212,5.74552493113334,5.36571494728527
"ENSRNOG00000041870",5.91116718661611,5.05098449606546,5.66456661062032,4.9169934304555
"ENSRNOG00000030520",5.5917537043501,5.75548829131644,5.39846930973974,5.01091432386506
"ENSRNOG00000027860",5.26808880333982,5.31788684365102,5.40568950296984,5.74362187978351
"ENSRNOG00000016573",5.50423961087282,4.81278748670031,5.56971000370684,5.69152246610164
"ENSRNOG00000019423",5.21194594437031,5.64552884174152,5.67962259923789,5.24585410640416
"ENSRNOG00000000521",3.93833909589827,6.69993096487053,3.90170748594985,5.5784574739883
"ENSRNOG00000029194",5.1945595688863,5.41383957386288,5.50143639062161,5.64724524358817
"ENSRNOG00000013468",5.13094963297846,4.80355571112061,6.10070742910762,5.40781932189655
"ENSRNOG00000016610",5.16696467473222,5.8038917753422,5.60836007041963,5.18028423009084
"ENSRNOG00000061128",5.52312821712171,5.82907796703488,5.51572072621401,4.81511921259136
"ENSRNOG00000018809",5.20678481247137,5.29493928319171,5.28020455724682,5.86723729260643
"ENSRNOG00000048617",5.35606603418353,5.5665445982256,5.43551123687504,5.4389465761396
"ENSRNOG00000039871",5.5107480209014,5.34677725213155,5.42092778005112,5.48033112887349
"ENSRNOG00000020937",5.50949062126987,5.80389897182023,5.61837744816719,4.69829751594213
"ENSRNOG00000057589",5.52447618063188,5.00056024969527,5.75693835067529,5.35774757480703
"ENSRNOG00000004772",5.67957733345341,4.54751288262104,5.47831451536555,5.69652370553258
"ENSRNOG00000048924",5.05489054805681,6.26006189367646,5.34722424814742,4.83080245696207
"ENSRNOG00000014659",4.92193604682432,5.17545624313258,5.22879729489304,6.09729789224427
"ENSRNOG00000056435",5.43011332389847,5.42895642231207,5.98014063908158,4.70465303174668
"ENSRNOG00000023850",5.44357191602151,5.38233319338573,5.58672630620011,5.34520756292018
"ENSRNOG00000039417",5.39142759994369,6.05184469977588,5.38956527932358,4.75845713855205
"ENSRNOG00000020115",5.53138149708658,5.45140758226363,5.40991674133995,5.36593093526635
"ENSRNOG00000021669",4.80480164589213,4.35383225390387,4.61261584207245,6.58236326408146
"ENSRNOG00000023130",5.17816533234695,5.54628943187167,5.52995218649445,5.49980835472918
"ENSRNOG00000014879",5.30247100211594,5.71265420949523,5.45717583322791,5.29591972254512
"ENSRNOG00000010041",5.34750263103197,5.11140659856898,5.43446373841313,5.7478520766257
"ENSRNOG00000008764",5.3475844191292,5.71231119044973,5.61251683162128,5.05820851101043
"ENSRNOG00000016848",5.70312272501775,5.20031069075189,5.44109012361795,5.33057302202147
"ENSRNOG00000042160",5.36743588360088,5.25775357772406,5.27509459909062,5.75697538194926
"ENSRNOG00000025459",5.3757335901211,5.26830822599636,5.49227584732668,5.57657297894859
"ENSRNOG00000052418",5.29619444520256,5.40072315647013,5.45884419025089,5.57614102786266
"ENSRNOG00000045670",5.25619938227761,5.75697146171955,5.56537855637349,5.1512249541918
"ENSRNOG00000046874",5.5646059118802,5.4619568874642,5.49438634396568,5.20288353794248
"ENSRNOG00000006388",5.55285089515545,4.89547179949238,5.73918775065646,5.37685609252906
"ENSRNOG00000007258",4.91136567712628,6.23387324090511,4.72972101992152,5.48713019633594
"ENSRNOG00000022173",5.38263525805567,5.68356039329133,5.49128755710741,5.17801582153956
"ENSRNOG00000048277",5.40305796171942,5.92321946943825,5.52321410210469,4.74541836398157
"ENSRNOG00000001004",5.37946376036942,5.46770831450232,5.5759227415263,5.30811121892867
"ENSRNOG00000001050",5.51089473808177,5.13195704342077,5.40833882113667,5.5925714514813
"ENSRNOG00000012178",5.42519717337244,5.14897632510163,5.10516783966109,5.85682499384442
"ENSRNOG00000019507",5.73708692250652,5.53081711901703,5.71147561107143,4.45205569902959
"ENSRNOG00000050741",5.24475801268433,5.75553835256564,5.32356601034898,5.39258531544119
"ENSRNOG00000010552",5.37374848765626,5.53739915791156,5.5728948855076,5.24002131103897
"ENSRNOG00000000532",5.14823842528945,5.27902219110169,5.4572083187572,5.73993804123381
"ENSRNOG00000037923",5.19168633334638,5.33805743443765,5.75131563341548,5.38467960628306
"ENSRNOG00000046257",5.76921062635802,5.54601830521117,5.4297333570617,4.83294537746265
"ENSRNOG00000019813",5.34463757942257,5.75498602799515,5.58132155520463,4.98970591929318
"ENSRNOG00000032630",5.24792673804965,5.59254840411406,5.35800806925512,5.5106284430887
"ENSRNOG00000055760",5.50134805069017,5.71548552132316,5.38864905755226,5.08235414199046
"ENSRNOG00000033262",5.99157875229971,4.94986967339125,5.52831980417013,4.90117856869812
"ENSRNOG00000009289",5.43944320764013,5.5324039790296,5.59751686585126,5.1270321177596
"ENSRNOG00000000604",5.29066514332827,5.55538057324411,5.34763611856679,5.51241429368877
"ENSRNOG00000054224",5.26159051699786,5.58918787261194,5.51383059580553,5.35049716955999
"ENSRNOG00000006327",5.4279474494908,5.4926389734395,5.54833095611318,5.23441400118245
"ENSRNOG00000013720",5.11410871346319,6.12344992960976,5.66675824931989,4.42366328012758
"ENSRNOG00000020542",5.17984315606986,5.34786243041739,5.30062868138069,5.77721154425444
"ENSRNOG00000019020",5.24922576605654,5.60620328993588,5.48662274819816,5.36803055076159
"ENSRNOG00000005929",5.28214724809003,5.5383459872494,5.50339069726354,5.38058990274091
"ENSRNOG00000059744",5.42563110864335,5.21690116961607,5.34199941535068,5.64032432948047
"ENSRNOG00000016033",5.12334028905392,5.12804789020879,5.63403454810184,5.68248445045654
"ENSRNOG00000050052",5.41806968318154,5.23378560265451,5.8158570662085,5.13100790908293
"ENSRNOG00000018351",5.30298296632727,5.98373511703544,5.11452303561029,5.19998752926848
"ENSRNOG00000010024",5.23587646878264,5.17099648293195,5.41077798123496,5.75651136979687
"ENSRNOG00000019946",5.41056371060118,5.35993890201941,5.69806647341202,5.17924362343811
"ENSRNOG00000018668",5.31848448748084,5.44753194761112,5.29981364625384,5.59377231933276
"ENSRNOG00000042785",5.08443015552877,5.62342222364581,5.71717838893048,5.21760551440997
"ENSRNOG00000033152",5.06184456357167,5.61861674147919,5.05098604013396,5.80438887457953
"ENSRNOG00000007407",5.38107302933788,5.91773261422462,5.14864471111812,5.16695320486935
"ENSRNOG00000013061",5.02392303539363,5.57747877973139,4.91180792815774,5.92182049486252
"ENSRNOG00000050113",5.22571216339612,6.14083401842641,5.01932435636587,5.10251882169497
"ENSRNOG00000030888",5.46825901456863,5.76976444267881,5.42998704299982,4.9560663347025
"ENSRNOG00000019069",5.35191040986316,5.71687377874714,5.66220045358736,4.86450141026667
"ENSRNOG00000019590",5.31154651458665,5.65643689875434,5.50939963493886,5.20114870190057
"ENSRNOG00000011804",5.28810176660248,5.38557028743545,5.30127728876877,5.65414147084381
"ENSRNOG00000042977",5.36408865601419,5.47188470629275,5.6234744751341,5.20631298672782
"ENSRNOG00000006143",5.4984206383122,5.26042100145076,5.45955104767977,5.42016684681607
"ENSRNOG00000003563",5.27162637913974,5.44556851779862,5.45054609283484,5.49226765935125
"ENSRNOG00000020869",5.31246548040906,5.43329125940521,5.47033138726448,5.447647489307
"ENSRNOG00000001736",4.89892891393098,6.08393976375713,5.11986969510546,5.37393383763335
"ENSRNOG00000002373",5.54276212644129,5.49730790803145,5.49328194150051,5.10033147143912
"ENSRNOG00000020201",5.26016712993996,5.21346497594786,5.50158669162138,5.61816408758822
"ENSRNOG00000002999",5.55817987591086,5.12159541520553,5.59905751678372,5.2974484521056
"ENSRNOG00000015177",5.32011218781253,6.04143072910332,5.24526837056354,4.89715554959477
"ENSRNOG00000019097",5.20534189600829,5.50905445160774,5.34682601021891,5.56554717137366
"ENSRNOG00000060154",5.45914914057656,5.67991808593113,5.31836975061537,5.16734968532208
"ENSRNOG00000055277",5.49397637728265,4.84324276389123,5.47225471828431,5.63542603040404
"ENSRNOG00000017251",5.45684781307354,5.53713113118169,5.51080229733782,5.1178247809795
"ENSRNOG00000002724",5.03754988201857,5.50900498337633,5.110381927121,5.82642336766065
"ENSRNOG00000004515",5.52079741028763,5.65966526532218,5.4458040860987,4.95789695481433
"ENSRNOG00000025768",5.3927663638979,5.70498179877298,5.65476971443224,4.76819747026212
"ENSRNOG00000015983",5.31509406079445,5.25517286223042,5.38970698242761,5.61601754682862
"ENSRNOG00000010099",5.33604605724547,5.20806513408032,5.26320610465875,5.71837752122686
"ENSRNOG00000005175",5.11603830065923,5.05614460108452,5.35520426704679,5.88542796228853
"ENSRNOG00000061213",5.39186772382843,5.45989946182884,5.51104151311649,5.25835709210405
"ENSRNOG00000027784",5.84286411727454,4.93081513112607,6.10496965297249,3.66713885942446
"ENSRNOG00000017657",5.13063491876293,6.01251783317627,5.38052424937499,4.97120691805683
"ENSRNOG00000015366",5.37765327264193,5.49019863217937,5.41493875170789,5.33700578315868
"ENSRNOG00000003149",5.28381231179363,5.49711011247436,5.51185873083806,5.32289969071681
"ENSRNOG00000019708",5.59796796215748,5.59313593547895,5.29900851636571,5.07690925778514
"ENSRNOG00000012209",5.35058589752541,5.29894747058155,5.31866748878991,5.59364044119554
"ENSRNOG00000042449",4.96256355863941,5.5751536119076,5.21725012080131,5.73768457842637
"ENSRNOG00000036696",5.3261354081853,5.70995552545094,5.62359401211924,4.87109617252566
"ENSRNOG00000045647",5.38678249823125,5.59992692529657,5.55404738455841,5.04120396495952
"ENSRNOG00000049032",5.08544771867545,5.39745826205125,4.83277386196154,5.97940474606043
"ENSRNOG00000001139",5.31482749444949,5.70381432589982,5.61380427066777,4.89370477116321
"ENSRNOG00000024239",5.21492327286358,6.07769449504583,5.27575097759194,4.85112654068455
"ENSRNOG00000010776",5.17015273053203,5.49881150800745,5.27197556318946,5.61047218622858
"ENSRNOG00000020626",5.41443630510751,5.56646944964757,5.47818732434535,5.12461320196783
"ENSRNOG00000003038",5.26621047467355,5.49955633102059,5.11463955800238,5.64353506856229
"ENSRNOG00000000435",5.43615534220882,5.49020728202474,5.43421335622973,5.22597382281395
"ENSRNOG00000049785",5.37321701674407,5.92947846333138,5.36325953263389,4.79105046683106
"ENSRNOG00000007739",5.46249519204614,5.58065723306774,5.3430104590201,5.19280164255944
"ENSRNOG00000011195",5.13792698674009,5.17958243390692,5.35127386345011,5.78115800647885
"ENSRNOG00000006785",5.45412481232549,5.11192853431683,5.61818847441829,5.32478187043881
"ENSRNOG00000000470",5.31425644229859,5.53597531779683,5.56280357510576,5.15785371901046
"ENSRNOG00000051699",5.3568765738249,5.28898292939941,5.23543498825828,5.63013268846003
"ENSRNOG00000053766",5.22192610425643,6.18053682251431,5.42148919717026,4.32528858908549
"ENSRNOG00000008271",5.39495210738455,5.09850897579698,5.36011610095795,5.62121908188607
"ENSRNOG00000008309",5.39700267642703,5.54369628495893,5.34322968836769,5.28992890821316
"ENSRNOG00000013642",5.18872981031731,5.47670224414342,5.17647573673682,5.66247290086589
"ENSRNOG00000010756",5.26671620259667,5.59329894750748,5.57311954396899,5.12275148733069
"ENSRNOG00000057102",5.35799673657281,5.24495512824045,5.30059118997762,5.60242934460076
"ENSRNOG00000048061",5.44425840926174,4.41849605757928,5.325331989174,5.89178755470462
"ENSRNOG00000013521",5.62396963235411,4.85829849635479,5.64520462525957,5.24664339519181
"ENSRNOG00000039300",5.287140833719,5.64175452283359,5.53780349331367,5.07876547129147
"ENSRNOG00000011283",5.68701708040009,5.33451383542598,5.65415896584802,4.6841462671191
"ENSRNOG00000047369",5.35815504554382,4.87960870472314,5.21247573682167,5.84931053218491
"ENSRNOG00000018047",5.5845977646265,5.46781360792184,5.4136801701437,5.0460345464704
"ENSRNOG00000016751",5.53122398664955,5.72679119105528,5.50433966185471,4.63467195042593
"ENSRNOG00000054896",5.35020549254768,5.55188094761584,5.31720532393685,5.33943422151106
"ENSRNOG00000019913",5.37555196581759,5.60976006324658,5.43299842994963,5.12995273822715
"ENSRNOG00000050646",5.28883461553018,4.90151055689947,5.44452509106582,5.72941338584372
"ENSRNOG00000053040",5.13378527412108,6.21280742877807,4.9700788983807,4.95407980149403
"ENSRNOG00000053803",5.80508052078984,3.22885196355613,6.27853193405734,4.45558848903333
"ENSRNOG00000014933",5.60540573391842,5.3367558255213,5.61908522609451,4.87625320327331
"ENSRNOG00000047250",5.14446996515783,5.26401105068202,5.17264934081178,5.81860488045359
"ENSRNOG00000016459",5.36518595760139,5.42436247682489,5.23834974163432,5.49176316754477
"ENSRNOG00000033026",5.41650002082443,5.37724698981072,5.56565102871355,5.15853041406547
"ENSRNOG00000017904",5.49107183482252,5.0230229803188,5.6564114306453,5.25598249377086
"ENSRNOG00000004310",5.23390596088674,5.6542986106791,5.47551108136229,5.16701806368255
"ENSRNOG00000049127",5.39691792542861,5.68773750118939,5.33283250618189,5.10010542018885
"ENSRNOG00000009781",5.20520326198689,5.63920923273246,5.29841787126498,5.38649200598184
"ENSRNOG00000001783",5.32287655432313,5.81774838029661,5.37106427627651,4.96435150660046
"ENSRNOG00000016665",5.44961596608372,5.60477935976645,5.63808718977028,4.7145071815052
"ENSRNOG00000009250",5.52786467421501,5.01668430439909,5.21827803975344,5.6165955125409
"ENSRNOG00000011467",5.32234457601542,5.38680195253129,5.46523871902857,5.34768645406487
"ENSRNOG00000000431",5.37848604417809,5.45076206933047,5.54574850976211,5.1197486259177
"ENSRNOG00000013733",5.29624750432854,5.53213496055267,5.44979270590924,5.23701331821188
"ENSRNOG00000022225",5.16398794369007,4.57922721271829,5.08011618500341,6.11098175632843
"ENSRNOG00000019442",5.10412313904223,5.78523676008853,5.75562441290059,4.67170081986131
"ENSRNOG00000012804",5.07059152335414,6.47506512562727,5.29855586768705,3.492316368273
"ENSRNOG00000043033",5.0367592135677,5.35571931862199,5.61426548880624,5.4441004192354
"ENSRNOG00000019975",5.39495570592334,5.36438564517424,5.41509636781986,5.31720618892069
"ENSRNOG00000046283",5.24498355001187,5.20642481572537,5.4766227628197,5.5166677448607
"ENSRNOG00000018415",5.25665345493608,5.58491663630112,5.1676721386415,5.46049691270394
"ENSRNOG00000023363",5.38278266453652,5.72256453431113,5.49058301905721,4.81331680968572
"ENSRNOG00000043210",5.36606097269748,5.33921336168726,5.21076214108416,5.53265350843939
"ENSRNOG00000017227",5.28105394473452,5.7314840864046,5.24940219884526,5.21003489610907
"ENSRNOG00000019649",5.2520523503217,5.30430424694363,5.39592674934978,5.50529014351244
"ENSRNOG00000021395",5.41193369130484,5.50940194336168,4.75113409313113,5.64171396656904
"ENSRNOG00000032705",5.35066104916618,5.70542514783452,5.56125799648072,4.76956341579395
"ENSRNOG00000020742",5.16097707717892,5.22305588377002,5.38556443039195,5.63554151212487
"ENSRNOG00000033101",5.33760965061955,5.48447470587335,5.45013314420259,5.21003067824422
"ENSRNOG00000007390",5.56505115705929,5.95923076245595,5.29251141466789,4.29020294499808
"ENSRNOG00000015021",5.10397954826194,5.69821578978252,5.3241410057941,5.33422443165374
"ENSRNOG00000060821",5.34661294840987,5.52688158442897,5.26227196483117,5.33951117793435
"ENSRNOG00000017213",5.44354331863588,5.74955978170103,5.47311360478641,4.67689790867728
"ENSRNOG00000004246",5.65434989419218,5.54500115575027,5.52431356360536,4.53848581667441
"ENSRNOG00000012295",5.54099103821456,4.98143055369562,5.79529314994039,4.95050517300233
"ENSRNOG00000019598",5.09052527587235,5.80550561506585,5.68023500878587,4.7434881449987
"ENSRNOG00000049614",5.53271236917432,5.55314400227966,5.44597091427651,4.86892195145044
"ENSRNOG00000008733",5.25571755035137,5.77981248550079,5.41497590731867,4.97271636071781
"ENSRNOG00000016250",5.41449570130151,5.34574022751566,5.54165401358769,5.14288347211209
"ENSRNOG00000049900",5.32542377532771,5.81468090057082,5.52595375605681,4.65356680044312
"ENSRNOG00000017770",5.14150043408387,5.49222580096844,5.41841951097928,5.4088110003659
"ENSRNOG00000046644",5.56964899076245,5.77708238771297,5.45686922762645,4.38887367715928
"ENSRNOG00000017843",5.46411151634404,5.2402637627356,5.50958306013225,5.21381883410606
"ENSRNOG00000018164",5.15874136077149,5.58483602283804,5.18681500284309,5.5004015105938
"ENSRNOG00000021263",5.3195973794085,5.52704096230212,5.21393904145002,5.39230180853628
"ENSRNOG00000011875",3.86439618637044,5.99270298422987,4.78590845134041,5.93755879558538
"ENSRNOG00000000799",5.10013822750561,5.58254129360491,5.25706815423371,5.49132855011454
"ENSRNOG00000036601",5.38405499007414,5.10932246979277,5.53257836116611,5.35963781499457
"ENSRNOG00000022014",5.13119902096456,6.00524091573076,5.294495270153,4.86729812464687
"ENSRNOG00000019079",5.04445406334616,5.96280266734791,5.32317957924823,5.00240521672252
"ENSRNOG00000000467",5.47058865503136,5.70991489471734,5.63841575582627,4.32608530399673
"ENSRNOG00000013356",5.54181006858231,5.0545124116293,5.58825869462984,5.1424459557387
"ENSRNOG00000022868",5.34821564373666,5.21120663305116,5.63012926017091,5.18789218209551
"ENSRNOG00000028311",5.43756901878609,4.66555768752092,5.56041092509664,5.51806326688247
"ENSRNOG00000020590",5.29955221172071,5.67293817355406,5.21356869867735,5.22585248498667
"ENSRNOG00000038366",5.68695987716865,4.84370740253755,5.57038376527443,5.10489166527314
"ENSRNOG00000011014",5.13365755037523,4.97121504733142,5.08000354913986,5.93596625535135
"ENSRNOG00000018847",5.27820896244608,5.4790151591502,5.4062219433248,5.26051359229819
"ENSRNOG00000051449",5.32373124933611,5.18425200370817,5.94469548401964,4.71277481126207
"ENSRNOG00000020213",5.44363773675806,5.6533088631738,5.2249442712033,5.06235075186792
"ENSRNOG00000000157",5.29821367324668,5.09301805917977,5.44991010922301,5.50312841714117
"ENSRNOG00000010352",5.39948065069646,5.28085212129638,5.19811376219073,5.49132577424544
"ENSRNOG00000060825",5.12154097486409,5.62126090017717,5.41274448740528,5.2529050554098
"ENSRNOG00000012393",5.21085046785255,5.92133172458254,5.27606278835225,4.89880648892451
"ENSRNOG00000002393",5.30704967701947,5.47656402531858,5.19657504710894,5.4142308671428
"ENSRNOG00000012788",5.34411680045853,5.4833615876043,5.38052424937499,5.19835246985709
"ENSRNOG00000006400",5.41984071489254,5.54695217046263,5.32016042937583,5.09804131430139
"ENSRNOG00000026455",5.3846425376997,5.40260658361251,5.11963308530082,5.45162651893188
"ENSRNOG00000039861",4.87312449606427,5.92606112698719,5.52026764409908,4.91951436876626
"ENSRNOG00000017072",5.01025141766474,5.14069202709546,5.61813008485717,5.51958644180092
"ENSRNOG00000038761",5.26806323205387,5.18823056009583,5.38052424937499,5.50454206563397
"ENSRNOG00000045892",5.0402965619853,5.01926901704588,5.04274073281647,5.96465151233996
"ENSRNOG00000018549",5.31843925301555,5.59202165257166,5.38760648083933,5.08030843790103
"ENSRNOG00000054557",5.18922027794437,5.34208757063588,5.45071602803468,5.38964703839353
"ENSRNOG00000020379",5.18054835722281,5.16345787594957,5.24666446381554,5.68480970538302
"ENSRNOG00000038319",5.13241632892328,5.34194616992021,5.65167752541991,5.21529680885083
"ENSRNOG00000054724",5.07313430184215,5.7031000334684,5.13052653286804,5.42172782865714
"ENSRNOG00000025040",4.85047093705309,5.60741312831074,4.84392463755255,5.81509028449777
"ENSRNOG00000031709",5.41123043321939,5.60957051470793,5.31415008014021,5.01324685516618
